customer_id,First name,Last name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,MSISDN
702,Isla,Anderson,female,English,1,No, physical,active,15.10.1976,23.02.2021,Isla.Anderson38552@hotmail.com,Quebec,,+14388918201
703,Logan,Cameron,male,French,0,No, physical,inactive,03.02.1998,08.04.2020,Logan.Cameron86424@gmx.com,Ontario,,+18073448600
704,Mateo,Grant,male,French,1,No, physical,active,22.01.1954,09.07.2020,Mateo.Grant60413@gmx.com,Ontario,,+13438380652
705,Levi,Pelletier,male,English,1,No,business,active,14.06.2003,08.08.2020,Levi.Pelletier87075@aol.com,Quebec,,+14189224157
706,Ellie,Evans,female,English,0,No, physical,active,06.07.1959,22.09.2020,Ellie.Evans78163@aol.com,Ontario,2020-04-30,+12892071968
707,Nora,Robinson,female,English,1,Yes,business,active,26.12.1991,26.03.2020,Nora.Robinson78590@hotmail.com,British Columbia,,+17784056797
708,Leah,Johnston,female,French,1,Yes, physical,active,13.05.1953,14.01.2021,Leah.Johnston53787@hotmail.com,Ontario,2020-07-08,+13431911625
709,Ella,MacDonald,female,English,1,Yes, physical,inactive,21.07.1961,22.05.2021,Ella.MacDonald37131@gmx.com,Quebec,2020-06-17,+13677611024
710,Hannah,Levesque,female,English,0,No,business,active,05.11.1947,06.06.2020,Hannah.Levesque55452@aol.com,Quebec,,+18194612306
711,Leah,Landry,female,English,1,No, physical,active,18.05.1948,21.06.2021,Leah.Landry47926@yahoo.com,British Columbia,,+12503867220
712,Mila,Chen,female,English,1,No, physical,inactive,26.10.1945,20.01.2021,Mila.Chen30441@hotmail.com,Quebec,,+14383062389
713,Jackson,Belanger,male,English,0,No, physical,active,29.12.1975,09.06.2020,Jackson.Belanger89786@hotmail.com,British Columbia,2021-02-23,+12362369199
714,Mila,Girard,female,English,0,Yes, physical,active,24.05.1951,16.09.2021,Mila.Girard86640@mail.com,Ontario,2020-12-19,+14162576703
715,Lily,Morrison,female,English,1,No, physical,active,15.02.1947,01.06.2021,Lily.Morrison21210@hotmail.com,British Columbia,,+17782214480
716,Nora,Morin,female,French,0,Yes, physical,active,14.10.1983,12.05.2020,Nora.Morin81648@aol.com,British Columbia,,+16721405217
717,Ava,Gagnon,female,English,1,Yes, physical,active,05.11.1972,29.05.2021,Ava.Gagnon55509@gmx.com,Quebec,2019-10-16,+18736675616
718,Noah,Cote,male,French,1,No, physical,active,31.08.1952,05.06.2020,Noah.Cote25719@mail.com,Quebec,,+14181192666
719,Grayson,Morin,male,English,1,No, physical,active,04.08.1968,19.06.2020,Grayson.Morin37185@gmail.com,Ontario,2021-10-21,+19055978961
720,Charlie,Nguyen,female,English,0,No, physical,active,19.04.1981,27.07.2021,Charlie.Nguyen78831@aol.com,Ontario,2020-04-17,+15197735861
721,Lucas,Robinson,male,English,1,Yes, physical,active,12.02.1991,17.04.2020,Lucas.Robinson56809@aol.com,Alberta,,+15874869186
722,Nora,Rogen,female,French,1,No, physical,active,01.05.2001,14.10.2020,Nora.Rogen73757@yahoo.com,Ontario,2021-03-22,+13657496184
723,Mia,Davis,female,English,1,No, physical,active,13.09.1961,20.10.2021,Mia.Davis14223@hotmail.com,Quebec,,+14184494243
724,Everly,Davis,female,English,1,Yes, physical,active,08.06.1942,30.01.2020,Everly.Davis40356@aol.com,Quebec,2021-02-17,+14501217469
725,Nora,Lavoie,female,English,0,Yes, physical,active,17.09.1971,24.07.2021,Nora.Lavoie65617@aol.com,Ontario,2020-05-05,+12264499259
726,Charlie,Robinson,female,English,0,Yes, physical,active,27.05.1983,12.11.2020,Charlie.Robinson94150@gmail.com,Ontario,,+13438730548
727,Leo,Michaud,male,English,1,No, physical,active,09.11.1965,21.08.2020,Leo.Michaud77507@yahoo.com,Ontario,2021-03-11,+17055212343
728,Charlotte,Evans,female,English,1,No,business,active,16.11.1956,31.07.2020,Charlotte.Evans97707@gmail.com,Ontario,,+15483376952
729,Liam,Girard,male,English,0,Yes, physical,active,01.08.1990,16.11.2021,Liam.Girard67269@gmx.com,Quebec,,+15799360716
730,Logan,Evans,male,French,1,No, physical,active,13.12.1953,09.06.2021,Logan.Evans12803@aol.com,Quebec,,+14503141157
731,Isla,Reynolds,female,French,1,No, physical,active,26.09.1953,02.03.2020,Isla.Reynolds88896@mail.com,Quebec,2019-11-29,+14388433421
732,Benjamin,Mitchell,male,English,1,Yes, physical,active,24.12.2001,21.11.2020,Benjamin.Mitchell74293@mail.com,Manitoba,2021-09-28,+12048836766
733,Avery,Morrison,female,French,0,Yes, physical,active,24.10.1943,04.11.2021,Avery.Morrison13283@mail.com,Ontario,,+14374103999
734,Isla,Khan,female,English,1,Yes, physical,active,20.09.1968,27.01.2021,Isla.Khan62350@yahoo.com,Manitoba,2020-03-15,+12046383502
735,Scarlett,Patel,female,English,0,Yes, physical,active,22.12.1994,18.10.2020,Scarlett.Patel38147@yahoo.com,Ontario,,+14166379400
736,Luca,Levesque,male,French,0,Yes, physical,active,02.05.1999,07.11.2020,Luca.Levesque84441@gmail.com,Ontario,2020-05-12,+16131289712
737,Nora,Grant,female,English,0,Yes, physical,inactive,31.07.1980,17.03.2020,Nora.Grant92348@hotmail.com,Alberta,2020-02-13,+14038238467
738,Grayson,Morrison,male,English,0,Yes, physical,active,15.10.1961,21.05.2020,Grayson.Morrison98945@gmx.com,Alberta,2020-08-02,+14031843651
739,Leo,Belanger,male,French,0,No, physical,active,10.04.1997,23.06.2020,Leo.Belanger22412@gmx.com,Quebec,,+18193517325
740,Mia,Murphy,female,French,1,No, physical,active,10.07.1965,07.10.2020,Mia.Murphy41936@hotmail.com,Ontario,,+18071637767
741,Amelia,Davis,female,English,1,No, physical,active,24.02.1984,30.11.2020,Amelia.Davis51855@yahoo.com,Ontario,,+13437351689
742,Nathan,Mitchell,male,English,0,No, physical,active,07.11.1965,13.02.2021,Nathan.Mitchell28133@aol.com,British Columbia,2021-12-21,+16721329760
743,Olivia,Murphy,female,English,0,No,business,active,23.03.1953,31.07.2020,Olivia.Murphy48307@gmail.com,Saskatchewan,2018-07-17,+16398139917
744,Mason,Johnston,male,French,0,Yes, physical,active,20.04.1961,05.04.2021,Mason.Johnston5043@gmail.com,Ontario,,+15486909718
745,James,Murray,male,English,0,No, physical,inactive,26.11.1960,08.11.2021,James.Murray85491@gmx.com,Alberta,2020-02-22,+15877157244
746,Mateo,Beaulieu,male,French,1,No, physical,active,04.05.1954,16.06.2021,Mateo.Beaulieu30551@aol.com,Quebec,2021-01-10,+18738718190
747,Amelia,Kennedy,female,French,1,No, physical,active,03.04.1980,06.10.2020,Amelia.Kennedy18862@gmx.com,Alberta,2020-12-01,+15876453295
748,Chloe,Michaud,female,English,1,Yes,business,inactive,20.03.2003,20.09.2020,Chloe.Michaud28654@hotmail.com,Ontario,,+13652414898
749,Mia,Cameron,female,English,0,Yes, physical,active,30.11.1963,15.11.2020,Mia.Cameron2065@hotmail.com,Quebec,2020-12-29,+15142374391
750,Emma,Morin,female,English,1,Yes, physical,active,21.04.1971,25.01.2021,Emma.Morin96454@gmail.com,Ontario,2021-11-01,+13651804143
751,Scarlett,Lavoie,female,English,0,No, physical,active,07.10.1999,31.01.2020,Scarlett.Lavoie76679@hotmail.com,Quebec,,+14504346378
752,Mateo,Johnston,male,English,1,No, physical,active,03.09.1971,05.06.2020,Mateo.Johnston35892@mail.com,Ontario,,+16132262431
753,Nathan,Johnston,male,English,0,Yes, physical,inactive,11.04.1988,19.10.2020,Nathan.Johnston56409@hotmail.com,Ontario,,+14372250603
754,Lily,Rogen,female,English,0,No, physical,active,11.03.1978,26.10.2020,Lily.Rogen50709@aol.com,Ontario,2020-08-29,+19051908824
755,Isabella,Gill,female,English,1,No, physical,active,19.12.1940,11.05.2020,Isabella.Gill58495@aol.com,Alberta,,+18254784811
756,Hannah,Harris,female,French,0,Yes, physical,active,02.11.1940,07.06.2021,Hannah.Harris65272@yahoo.com,Quebec,2021-02-22,+14505601792
757,Oliver,Lapointe,male,Chinese,1,Yes, physical,active,08.06.1999,18.05.2020,Oliver.Lapointe79796@aol.com,Ontario,2020-01-18,+14375432255
758,Hannah,Nadeau,female,French,0,Yes, physical,active,08.06.1942,31.10.2020,Hannah.Nadeau56481@hotmail.com,Ontario,,+12892230334
759,Levi,Morin,male,English,1,Yes, physical,active,16.12.1981,25.06.2021,Levi.Morin27605@gmail.com,Alberta,,+15876412066
760,Lily,Ouellet,female,English,1,No, physical,active,16.07.1995,24.11.2020,Lily.Ouellet63282@hotmail.com,Ontario,2021-03-04,+15195645550
761,Riley,Evans,female,French,1,Yes, physical,active,24.07.1977,26.12.2020,Riley.Evans76134@mail.com,Quebec,2021-09-23,+15813820255
762,Amelia,Gill,female,French,0,Yes, physical,active,01.09.1980,30.12.2020,Amelia.Gill10706@mail.com,British Columbia,,+17789267703
763,Emma,Beaulieu,female,English,0,No, physical,active,30.10.1981,17.08.2021,Emma.Beaulieu48337@mail.com,British Columbia,,+12366748302
764,Ethan,Evans,male,English,0,Yes, physical,active,28.08.1988,29.04.2021,Ethan.Evans17390@hotmail.com,Ontario,,+16476128250
765,Avery,Davis,female,English,0,Yes, physical,active,30.01.1977,27.03.2020,Avery.Davis62317@gmail.com,Quebec,,+14502475412
766,Amelia,Patel,female,English,0,No, physical,active,05.03.1954,04.09.2021,Amelia.Patel97191@aol.com,Ontario,2021-09-17,+12268628834
767,Ellie,Morrison,female,English,1,Yes, physical,active,23.12.1944,18.02.2021,Ellie.Morrison49082@aol.com,Alberta,2020-11-06,+18252909167
768,Ava,Chen,female,English,0,No, physical,active,18.07.1977,02.03.2020,Ava.Chen38552@gmail.com,Ontario,,+14168817640
769,Jacob,Lavoie,male,English,1,No, physical,active,24.05.1987,09.04.2021,Jacob.Lavoie54459@yahoo.com,Ontario,2020-05-25,+12893559460
770,Chloe,Hall,female,English,0,Yes, physical,active,05.02.1970,21.08.2021,Chloe.Hall20905@mail.com,Quebec,2020-06-08,+15793193595
771,Noah,Murray,male,French,1,Yes, physical,active,13.05.1986,28.01.2020,Noah.Murray68555@mail.com,Ontario,,+18073980501
772,Abigail,Cote,female,English,1,Yes, physical,active,01.10.1974,11.09.2021,Abigail.Cote3911@hotmail.com,Ontario,,+12265699534
773,Owen,Nadeau,male,English,1,No, physical,active,28.08.1986,04.05.2021,Owen.Nadeau83637@gmail.com,Ontario,,+19051957808
774,Benjamin,Morrison,male,English,0,Yes, physical,active,09.09.1976,01.02.2021,Benjamin.Morrison53791@gmx.com,Alberta,2020-12-10,+18254425737
775,Ella,Rogen,female,French,1,No, physical,active,26.10.1951,03.06.2020,Ella.Rogen36867@hotmail.com,Ontario,,+13433509499
776,Liam,Murray,male,French,0,Yes, physical,active,03.06.1947,29.10.2020,Liam.Murray47783@mail.com,Quebec,,+15812189354
777,Logan,Patel,male,English,1,Yes, physical,active,02.06.1958,25.09.2020,Logan.Patel93137@gmail.com,Ontario,,+16479065165
778,Everly,Gagnon,female,English,1,Yes, physical,active,01.03.1985,20.01.2021,Everly.Gagnon39961@aol.com,Quebec,,+14506548552
779,Lucas,Landry,male,English,1,No, physical,active,25.11.2003,04.02.2021,Lucas.Landry38083@mail.com,Quebec,,+18732239928
780,Leah,Gauthier,female,English,0,No, physical,active,20.04.1951,27.06.2021,Leah.Gauthier95418@hotmail.com,Alberta,,+14031671402
781,Grayson,Anderson,male,French,1,No, physical,active,26.02.1941,12.12.2020,Grayson.Anderson84721@gmail.com,Ontario,,+12493827891
782,Lily,Reynolds,female,English,0,Yes, physical,inactive,23.12.1940,19.11.2021,Lily.Reynolds88670@aol.com,Quebec,,+14387958226
783,Leah,Hall,female,French,1,Yes, physical,active,12.03.1979,08.08.2021,Leah.Hall3939@yahoo.com,Ontario,2020-03-09,+16135542694
784,Charlotte,Lapointe,female,English,0,Yes, physical,active,20.08.1966,11.06.2021,Charlotte.Lapointe98230@gmx.com,British Columbia,,+12506713261
785,Miles,Cote,male,English,0,No, physical,active,05.02.1946,15.09.2020,Miles.Cote23840@hotmail.com,New Brunswick,,+15067612253
786,Grayson,Kennedy,male,French,0,Yes, physical,active,16.05.1997,07.08.2021,Grayson.Kennedy19641@gmx.com,Ontario,2021-11-05,+16477447827
787,Ella,Jackson,female,Chinese,0,Yes, physical,active,23.11.1977,19.10.2020,Ella.Jackson95501@gmail.com,Quebec,2020-02-12,+13678237606
788,Alexander,Graham,male,English,1,No, physical,active,01.01.1957,14.11.2020,Alexander.Graham93721@hotmail.com,British Columbia,2021-04-08,+16041124193
789,Nathan,Lavoie,male,English,1,No, physical,active,02.09.1940,21.03.2020,Nathan.Lavoie35749@gmail.com,Ontario,2021-03-03,+14165685391
790,Miles,Fortin,male,English,0,No, physical,active,13.05.1969,30.03.2020,Miles.Fortin74565@yahoo.com,Ontario,,+17053320606
791,Avery,Levesque,female,English,0,No, physical,active,29.10.1945,21.11.2020,Avery.Levesque71283@hotmail.com,Prince Edward Island,2021-07-13,+19022050735
792,Sophia,Lapointe,female,English,1,No, physical,active,19.06.1990,25.01.2021,Sophia.Lapointe14858@yahoo.com,Ontario,2020-09-28,+13432148789
793,Avery,Leblanc,female,English,0,No,business,active,18.09.1957,28.12.2021,Avery.Leblanc403@gmx.com,British Columbia,2020-02-07,+16728867669
794,Elliot,Richard,male,English,1,Yes, physical,active,11.10.1966,21.02.2020,Elliot.Richard95563@yahoo.com,Ontario,,+18076703396
795,Lily,Bouchard,female,English,1,No, physical,inactive,14.02.1979,23.10.2020,Lily.Bouchard23391@gmail.com,Alberta,2020-04-28,+18251821508
796,Grayson,Murray,male,English,0,Yes, physical,active,06.08.1953,31.07.2020,Grayson.Murray90790@aol.com,Quebec,2020-03-12,+18194455844
797,Chloe,Pelletier,female,English,1,No, physical,active,15.02.1971,11.09.2021,Chloe.Pelletier86013@hotmail.com,British Columbia,2020-03-11,+16047671571
798,Mateo,Robinson,male,French,0,No, physical,active,25.06.1969,16.11.2020,Mateo.Robinson98018@aol.com,Alberta,2020-08-21,+18256199830
799,Jack,Lapointe,male,French,1,Yes, physical,active,12.12.1972,14.05.2021,Jack.Lapointe88829@yahoo.com,Alberta,2020-06-22,+18258313144
800,Benjamin,Peters,male,English,1,No, physical,active,05.09.1947,02.03.2021,Benjamin.Peters65461@aol.com,Saskatchewan,2020-08-27,+13069528511
801,Avery,Johnston,female,English,1,No, physical,active,12.05.1956,07.05.2020,Avery.Johnston91660@gmail.com,Ontario,2020-06-05,+16471363818
802,Riley,Landry,female,English,1,Yes, physical,inactive,09.08.2000,12.03.2021,Riley.Landry4853@hotmail.com,Ontario,,+15194138002
803,Nora,Graham,female,French,0,No, physical,active,04.12.1978,28.06.2020,Nora.Graham47724@mail.com,British Columbia,2021-08-16,+16729614577
804,Liam,Grant,male,French,1,No, physical,active,18.02.1989,05.05.2020,Liam.Grant70066@gmail.com,Ontario,,+12893788037
805,William,Jackson,male,French,0,Yes, physical,active,28.01.1943,12.12.2020,William.Jackson2323@yahoo.com,Ontario,,+17052026369
806,Miles,MacDonald,male,Chinese,0,No, physical,active,03.12.1950,20.03.2021,Miles.MacDonald92183@gmx.com,Quebec,,+18733339596
807,James,Lapointe,male,English,1,No, physical,active,04.04.1984,10.03.2021,James.Lapointe79435@yahoo.com,Manitoba,2021-01-30,+14317054670
808,Isabella,Kennedy,female,French,1,No, physical,active,24.11.2002,24.08.2020,Isabella.Kennedy48751@gmail.com,British Columbia,,+12362829647
809,Alexander,Graham,male,English,1,No, physical,active,21.05.1942,05.01.2021,Alexander.Graham92775@hotmail.com,Ontario,2020-08-07,+15484554051
810,Mason,Michaud,male,French,1,Yes, physical,active,22.12.1965,31.12.2021,Mason.Michaud86521@aol.com,Quebec,,+18195965291
811,Liam,Morin,male,English,0,Yes, physical,active,06.05.1974,29.11.2020,Liam.Morin59934@yahoo.com,British Columbia,,+12366719022
812,Scarlett,Beaulieu,female,English,0,No, physical,inactive,16.01.1947,24.06.2021,Scarlett.Beaulieu17416@mail.com,Ontario,2021-10-07,+12264992722
813,Nora,Beaulieu,female,French,0,No, physical,inactive,14.04.1954,28.06.2021,Nora.Beaulieu13901@gmail.com,Nova Scotia,,+17823448454
814,Mia,Johnson,female,French,0,No, physical,active,06.02.1984,05.09.2021,Mia.Johnson33772@gmx.com,Alberta,,+18257815163
815,Chloe,Lapointe,female,English,0,Yes, physical,active,01.03.2000,26.07.2021,Chloe.Lapointe68078@gmx.com,Quebec,,+14503218824
816,Leah,Michaud,female,Chinese,0,Yes, physical,active,29.06.1975,09.11.2020,Leah.Michaud70481@yahoo.com,Quebec,,+15817742570
817,Noah,Gagnon,male,French,1,Yes, physical,active,18.07.1993,21.06.2021,Noah.Gagnon91502@gmx.com,Ontario,,+14373524112
818,Aria,Beaulieu,female,French,1,Yes, physical,active,16.06.1975,12.09.2020,Aria.Beaulieu35953@gmx.com,Alberta,2020-01-30,+15871580872
819,Avery,Johnston,female,English,0,Yes, physical,active,20.06.1951,21.06.2020,Avery.Johnston52412@gmail.com,British Columbia,2020-08-13,+12365152573
820,Ethan,Harris,male,English,0,No, physical,active,24.02.1978,03.08.2021,Ethan.Harris93169@mail.com,Quebec,,+14503933209
821,Aria,Kennedy,female,English,1,Yes, physical,active,04.10.1967,24.07.2021,Aria.Kennedy9596@gmail.com,Ontario,,+12491397805
822,Chloe,Fortin,female,Chinese,1,Yes, physical,active,12.03.1952,02.04.2020,Chloe.Fortin83563@yahoo.com,Ontario,,+13438559973
823,Isabella,Johnston,female,English,0,Yes, physical,active,06.10.1995,15.09.2020,Isabella.Johnston95634@yahoo.com,Ontario,,+12496794880
824,Everly,Mitchell,female,French,1,No, physical,active,22.10.1943,01.11.2020,Everly.Mitchell7014@mail.com,Quebec,,+15147609353
825,Nathan,Landry,male,English,0,No, physical,active,02.09.1992,14.03.2021,Nathan.Landry83798@aol.com,Quebec,,+18199705191
826,Luca,Robinson,male,English,0,No, physical,active,04.03.1945,18.04.2020,Luca.Robinson31200@gmail.com,Quebec,,+18197137410
827,Jackson,Grant,male,English,0,Yes, physical,active,01.10.1979,17.03.2021,Jackson.Grant71350@aol.com,Alberta,,+17803378312
828,Aria,Johnston,female,English,1,No,business,active,30.05.1959,29.07.2020,Aria.Johnston22520@gmail.com,British Columbia,,+16724498232
829,Nora,Graham,female,English,1,Yes, physical,active,21.12.1968,04.07.2020,Nora.Graham9929@hotmail.com,British Columbia,2021-02-28,+12361665035
830,Elliot,Peters,male,English,1,Yes, physical,active,25.11.1971,07.05.2021,Elliot.Peters49241@gmail.com,Quebec,2021-02-03,+15811083884
831,Isabella,Morrison,female,English,0,No, physical,active,17.02.1957,28.07.2020,Isabella.Morrison71468@mail.com,Ontario,2020-11-16,+13651394703
832,Theodore,Rogen,male,English,1,Yes, physical,active,08.12.1983,13.08.2021,Theodore.Rogen18620@gmail.com,Alberta,2020-04-28,+14037720525
833,Miles,Johnston,male,English,0,No, physical,active,17.03.1958,06.07.2020,Miles.Johnston42919@gmx.com,Manitoba,,+14313685768
834,Leo,Ouellet,male,French,0,Yes, physical,inactive,16.09.1982,28.02.2021,Leo.Ouellet27045@aol.com,Manitoba,2020-09-22,+12048970925
835,Benjamin,Reynolds,male,French,0,Yes, physical,active,08.03.2001,03.06.2020,Benjamin.Reynolds17407@gmx.com,Ontario,,+19058975680
836,Lucas,Campbell,male,English,0,Yes, physical,active,03.07.1986,26.10.2020,Lucas.Campbell72731@yahoo.com,Newfoundland and Labrador,2020-01-24,+17093115332
837,Charlie,Graham,female,English,1,Yes, physical,active,27.04.1999,09.05.2021,Charlie.Graham86434@gmail.com,Quebec,2020-05-22,+18734205764
838,Levi,Hall,male,English,0,No, physical,active,23.12.1945,14.03.2020,Levi.Hall15998@aol.com,Nova Scotia,2020-06-30,+17824355361
839,Levi,Lavoie,male,French,0,Yes, physical,active,13.03.1946,27.11.2021,Levi.Lavoie40222@gmail.com,Quebec,,+18733472393
840,Noah,Gagnon,male,English,0,Yes, physical,active,25.04.1968,01.08.2020,Noah.Gagnon89967@yahoo.com,Manitoba,,+12047579502
841,Alexander,Evans,male,English,0,Yes, physical,inactive,31.08.1967,22.12.2021,Alexander.Evans94515@hotmail.com,Quebec,,+18199847703
842,Hannah,Girard,female,English,1,No,business,active,10.08.1965,12.12.2021,Hannah.Girard60002@yahoo.com,British Columbia,2020-08-03,+12361819872
843,Leah,MacDonald,female,Chinese,1,Yes, physical,active,29.03.1988,21.03.2021,Leah.MacDonald50601@hotmail.com,Quebec,,+13672833115
844,Emma,Mitchell,female,French,0,No, physical,inactive,05.06.1991,18.11.2021,Emma.Mitchell76445@gmail.com,Ontario,,+12262202611
845,Emma,Beaulieu,female,English,0,No,business,active,18.09.1981,29.11.2021,Emma.Beaulieu67353@gmail.com,Ontario,,+12896727272
846,Lily,Michaud,female,English,1,No, physical,active,12.08.1978,16.03.2020,Lily.Michaud69497@hotmail.com,Quebec,,+14508310065
847,Hannah,Murray,female,French,0,No, physical,active,21.07.1946,20.08.2021,Hannah.Murray4156@mail.com,Alberta,,+18251363743
848,Logan,Anderson,male,English,1,Yes, physical,inactive,02.12.1963,12.01.2020,Logan.Anderson31839@yahoo.com,Ontario,2021-01-27,+14166694119
849,Isla,Evans,female,English,0,No, physical,active,02.01.1948,25.09.2021,Isla.Evans13130@gmx.com,Alberta,,+18251142118
850,Aria,Levesque,female,English,0,No, physical,active,14.04.1969,04.02.2020,Aria.Levesque35220@yahoo.com,Quebec,,+13674253605
851,Charlie,Martin,female,English,1,No, physical,active,21.01.2003,04.01.2020,Charlie.Martin6012@gmail.com,Ontario,2020-03-07,+12891199710
852,Abigail,Reynolds,female,English,0,No, physical,active,05.04.1955,12.10.2020,Abigail.Reynolds24490@hotmail.com,Quebec,2020-04-25,+14387688698
853,Amelia,Michaud,female,English,0,Yes, physical,active,07.01.1969,22.03.2020,Amelia.Michaud87871@yahoo.com,Quebec,,+18199927393
854,Isabella,Fortin,female,English,1,Yes, physical,active,10.03.1951,17.11.2020,Isabella.Fortin53328@hotmail.com,Ontario,2021-09-28,+14161969428
855,William,Murphy,male,French,0,Yes, physical,active,29.06.1995,10.02.2021,William.Murphy40906@yahoo.com,Ontario,,+13656997044
856,Owen,Michaud,male,English,1,Yes, physical,active,28.01.1997,08.12.2021,Owen.Michaud40266@mail.com,Quebec,,+14385201315
857,Benjamin,Evans,male,French,0,Yes, physical,active,02.10.1941,16.03.2021,Benjamin.Evans20285@gmx.com,Ontario,,+12896953233
858,Levi,Patel,male,English,0,No, physical,inactive,15.09.1995,09.12.2021,Levi.Patel95412@yahoo.com,Ontario,2020-09-15,+16471033863
859,Avery,Lapointe,female,English,0,No, physical,active,23.10.1970,30.08.2021,Avery.Lapointe9492@gmx.com,Ontario,2021-06-25,+14165685422
860,Scarlett,Nadeau,female,French,1,No, physical,active,17.04.1942,21.06.2020,Scarlett.Nadeau48681@gmx.com,Ontario,2020-05-08,+14168331843
861,Mateo,MacDonald,male,French,1,Yes, physical,active,13.08.1982,13.09.2021,Mateo.MacDonald20129@hotmail.com,Ontario,2020-08-21,+14166441517
862,Amelia,Hall,female,French,1,No, physical,active,03.01.2004,09.03.2021,Amelia.Hall75031@aol.com,Saskatchewan,2020-07-25,+13065107039
863,Mason,Johnson,male,English,0,No, physical,active,06.10.1946,23.02.2021,Mason.Johnson44263@aol.com,Ontario,,+14376833678
864,Nathan,Leblanc,male,English,1,No, physical,active,13.11.2002,30.12.2021,Nathan.Leblanc23884@hotmail.com,New Brunswick,,+15061362508
865,Abigail,Gauthier,female,French,1,No,business,inactive,10.06.1943,24.10.2020,Abigail.Gauthier43690@gmail.com,Ontario,,+15481642171
866,Charlie,Patel,female,English,0,Yes, physical,active,21.04.1955,02.06.2020,Charlie.Patel8346@aol.com,British Columbia,,+16042322041
867,Ava,Anderson,female,French,0,No, physical,active,18.10.2002,01.10.2020,Ava.Anderson84448@hotmail.com,Alberta,,+14036643039
868,Theodore,Rogen,male,English,1,Yes, physical,inactive,13.09.1960,07.02.2021,Theodore.Rogen68889@gmail.com,Quebec,,+13679409642
869,Charlie,Beaulieu,female,English,0,No, physical,active,06.10.1975,16.06.2020,Charlie.Beaulieu9048@hotmail.com,British Columbia,,+16727731270
870,Hannah,Gauthier,female,French,1,Yes, physical,active,27.04.1951,18.06.2020,Hannah.Gauthier19851@gmx.com,Ontario,,+16475946952
871,Scarlett,Richard,female,English,1,No, physical,inactive,17.02.1991,31.01.2020,Scarlett.Richard83919@gmail.com,British Columbia,,+17783301026
872,Avery,Richard,female,English,0,No, physical,active,08.06.1948,17.04.2020,Avery.Richard30866@gmail.com,Ontario,,+15482888655
873,Isla,Girard,female,French,0,No, physical,active,24.06.1942,01.05.2020,Isla.Girard19406@gmail.com,Nova Scotia,2021-07-08,+19025882906
874,Oliver,Leblanc,male,French,0,Yes, physical,active,04.08.1979,13.09.2020,Oliver.Leblanc97965@yahoo.com,Ontario,,+18072749488
875,Leo,Kennedy,male,French,0,Yes, physical,inactive,12.07.1998,20.09.2021,Leo.Kennedy63004@yahoo.com,British Columbia,,+12503758176
876,Theodore,Robinson,male,English,0,Yes, physical,active,13.07.1966,04.08.2021,Theodore.Robinson28191@aol.com,Alberta,2020-05-15,+15872895823
877,Noah,Leblanc,male,English,0,No, physical,active,29.07.1979,12.04.2021,Noah.Leblanc6658@aol.com,Saskatchewan,2021-09-20,+16395770959
878,Everly,Gauthier,female,English,1,No,business,active,30.11.1981,27.11.2020,Everly.Gauthier19411@yahoo.com,Quebec,,+18731271707
879,Jack,King,male,English,1,Yes, physical,active,30.09.1974,18.08.2020,Jack.King61506@gmx.com,British Columbia,,+12364925194
880,James,Martin,male,English,0,No, physical,active,06.01.1941,31.01.2020,James.Martin43746@hotmail.com,Quebec,2020-06-02,+15145571370
881,Isabella,Reynolds,female,English,0,No, physical,active,21.01.1985,03.07.2021,Isabella.Reynolds53867@yahoo.com,Quebec,,+13673651525
882,James,Kennedy,male,English,0,Yes, physical,active,05.10.1995,13.05.2021,James.Kennedy17554@aol.com,Ontario,,+13657128377
883,Nathan,Grant,male,English,1,No,business,inactive,08.06.1949,25.06.2020,Nathan.Grant16951@mail.com,Quebec,,+15792121139
884,Aria,Harris,female,French,1,Yes,business,inactive,31.12.1967,25.05.2021,Aria.Harris68839@yahoo.com,Alberta,2020-02-05,+15874341984
885,Isla,Chen,female,French,1,Yes, physical,active,12.05.1993,10.08.2020,Isla.Chen54213@mail.com,Quebec,2020-04-24,+15143988934
886,Nora,Richard,female,French,0,Yes, physical,active,08.04.1951,01.12.2020,Nora.Richard38595@aol.com,Ontario,2020-07-17,+12261673559
887,James,Landry,male,English,0,No, physical,active,28.08.1999,14.08.2021,James.Landry76844@aol.com,British Columbia,,+17784123958
888,Benjamin,Nguyen,male,English,1,No, physical,active,08.05.1994,30.07.2021,Benjamin.Nguyen24686@gmx.com,British Columbia,,+12366636680
889,Jacob,Robinson,male,English,0,No, physical,active,14.02.1942,19.10.2020,Jacob.Robinson2460@mail.com,Ontario,,+15194281064
890,Scarlett,Johnston,female,French,1,Yes,business,active,13.12.1975,11.01.2020,Scarlett.Johnston94444@aol.com,Quebec,2020-03-15,+15811315319
891,Elliot,Anderson,male,English,0,No, physical,active,16.06.1963,19.06.2020,Elliot.Anderson88217@aol.com,Alberta,2021-05-17,+17801837198
892,Abigail,Fortin,female,English,1,Yes, physical,inactive,23.05.1998,08.10.2020,Abigail.Fortin2935@mail.com,Ontario,,+14378609206
893,Ella,Cote,female,English,1,No, physical,active,17.10.1989,12.02.2021,Ella.Cote81883@gmail.com,Ontario,2019-12-26,+16479032806
894,Jackson,Gill,male,English,1,Yes, physical,active,26.09.1995,17.03.2020,Jackson.Gill16569@hotmail.com,Quebec,,+14382866468
